Posted On,BHK,Rent,Size,Bathroom,Furnishing Status_Semi-Furnished,Furnishing Status_Unfurnished,Floor Level,Total Floors,Area Type_Carpet Area,Area Type_Super Area,City_Chennai,City_Delhi,City_Hyderabad,City_Kolkata,City_Mumbai,Tenant Preferred_Bachelors/Family,Tenant Preferred_Family,Rent_Log,City,Furnishing Status,Tenant Preferred
2022-05-28,1,7500,150.0,1,False,False,4,4.0,True,False,False,True,False,False,False,True,False,8.922791623969637,Delhi,Furnished,Bachelors/Family
2022-06-26,2,6000,450.0,1,False,True,1,3.0,False,True,False,True,False,False,False,True,False,8.699681400989514,Delhi,Unfurnished,Bachelors/Family
2022-05-08,2,18000,750.0,2,False,True,4,4.0,True,False,False,True,False,False,False,False,False,9.798182590890704,Delhi,Unfurnished,Bachelors
2022-05-22,2,18000,975.0,1,True,False,0,3.0,False,True,False,True,False,False,False,True,False,9.798182590890704,Delhi,Semi-Furnished,Bachelors/Family
2022-04-29,3,8000,106.0,1,True,False,0,4.0,False,True,False,True,False,False,False,True,False,8.987321812850125,Delhi,Semi-Furnished,Bachelors/Family
2022-05-05,2,14000,750.0,2,False,False,4,6.0,False,True,False,True,False,False,False,True,False,9.546884034617925,Delhi,Furnished,Bachelors/Family
2022-05-10,2,11000,80.0,2,True,False,2,4.0,False,True,False,True,False,False,False,True,False,9.305741456739435,Delhi,Semi-Furnished,Bachelors/Family
2022-05-14,3,25000,96.0,2,False,True,2,5.0,False,True,False,True,False,False,False,True,False,10.12667110305036,Delhi,Unfurnished,Bachelors/Family
2022-04-29,1,9000,500.0,1,False,True,1,3.0,False,True,False,True,False,False,False,True,False,9.105090961257085,Delhi,Unfurnished,Bachelors/Family
2022-05-14,3,47000,1550.0,2,True,False,0,3.0,True,False,False,True,False,False,False,True,False,10.757924157061597,Delhi,Semi-Furnished,Bachelors/Family
2022-06-07,2,20000,1000.0,2,True,False,3,3.0,False,True,False,True,False,False,False,True,False,9.90353755128617,Delhi,Semi-Furnished,Bachelors/Family
2022-04-29,1,6000,400.0,1,False,True,2,4.0,False,True,False,True,False,False,False,True,False,8.699681400989514,Delhi,Unfurnished,Bachelors/Family
2022-04-29,1,5000,450.0,1,False,True,1,4.0,False,True,False,True,False,False,False,True,False,8.517393171418904,Delhi,Unfurnished,Bachelors/Family
2022-04-29,2,20000,1000.0,1,True,False,3,4.0,False,True,False,True,False,False,False,False,True,9.90353755128617,Delhi,Semi-Furnished,Family
2022-04-29,1,10000,450.0,1,False,True,2,4.0,False,True,False,True,False,False,False,True,False,9.210440366976517,Delhi,Unfurnished,Bachelors/Family
2022-07-04,3,15000,100.0,2,True,False,3,4.0,False,True,False,True,False,False,False,True,False,9.61587214452889,Delhi,Semi-Furnished,Bachelors/Family
2022-05-14,2,13500,550.0,2,True,False,2,4.0,True,False,False,True,False,False,False,True,False,9.510519035757246,Delhi,Semi-Furnished,Bachelors/Family
2022-05-10,1,5500,400.0,1,True,False,2,3.0,False,True,False,True,False,False,False,True,False,8.612685172875459,Delhi,Semi-Furnished,Bachelors/Family
2022-05-10,1,14000,60.0,1,False,False,1,5.0,False,True,False,True,False,False,False,True,False,9.546884034617925,Delhi,Furnished,Bachelors/Family
2022-04-29,4,18000,900.0,2,False,True,3,5.0,False,True,False,True,False,False,False,True,False,9.798182590890704,Delhi,Unfurnished,Bachelors/Family
2022-04-27,1,20000,700.0,1,True,False,1,5.0,False,True,False,True,False,False,False,True,False,9.90353755128617,Delhi,Semi-Furnished,Bachelors/Family
2022-06-28,2,9300,500.0,1,False,True,2,4.0,False,True,False,True,False,False,False,True,False,9.137877200242468,Delhi,Unfurnished,Bachelors/Family
2022-07-04,2,7500,400.0,1,True,False,2,3.0,True,False,False,True,False,False,False,False,False,8.922791623969637,Delhi,Semi-Furnished,Bachelors
2022-06-27,3,30000,1500.0,2,False,True,1,4.0,True,False,False,True,False,False,False,False,False,10.308985993422082,Delhi,Unfurnished,Bachelors
2022-04-29,2,13000,70.0,1,False,True,2,4.0,False,True,False,True,False,False,False,True,False,9.472781556562168,Delhi,Unfurnished,Bachelors/Family
2022-07-01,2,8500,60.0,2,False,True,2,4.0,False,True,False,True,False,False,False,True,False,9.04793908261736,Delhi,Unfurnished,Bachelors/Family
2022-05-24,3,44300,200.0,3,True,False,1,4.0,True,False,False,True,False,False,False,False,False,10.698762529141884,Delhi,Semi-Furnished,Bachelors
2022-07-04,2,45000,1650.0,2,False,False,2,4.0,True,False,False,True,False,False,False,False,False,10.714439990727769,Delhi,Furnished,Bachelors
2022-06-22,2,30000,1150.0,2,False,True,3,3.0,True,False,False,True,False,False,False,False,False,10.308985993422082,Delhi,Unfurnished,Bachelors
2022-05-30,2,40000,1800.0,2,False,False,0,3.0,True,False,False,True,False,False,False,False,False,10.596659732783579,Delhi,Furnished,Bachelors
2022-05-14,2,12000,900.0,1,False,True,1,2.0,False,True,False,True,False,False,False,True,False,9.392745258631441,Delhi,Unfurnished,Bachelors/Family
2022-06-15,2,13500,700.0,1,False,True,1,2.0,False,True,False,True,False,False,False,True,False,9.510519035757246,Delhi,Unfurnished,Bachelors/Family
2022-04-28,2,30000,900.0,2,False,True,2,4.0,False,True,False,True,False,False,False,True,False,10.308985993422082,Delhi,Unfurnished,Bachelors/Family
2022-05-03,1,9500,400.0,1,True,False,2,2.0,False,True,False,True,False,False,False,True,False,9.15915233520675,Delhi,Semi-Furnished,Bachelors/Family
2022-05-10,3,30000,2000.0,3,False,True,0,2.0,False,True,False,True,False,False,False,True,False,10.308985993422082,Delhi,Unfurnished,Bachelors/Family
2022-05-14,2,9000,450.0,1,False,True,1,3.0,False,True,False,True,False,False,False,True,False,9.105090961257085,Delhi,Unfurnished,Bachelors/Family
2022-06-04,2,13000,400.0,1,False,True,2,4.0,True,False,False,True,False,False,False,False,False,9.472781556562168,Delhi,Unfurnished,Bachelors
2022-05-14,2,7000,500.0,1,True,False,1,5.0,False,True,False,True,False,False,False,True,False,8.853808274977197,Delhi,Semi-Furnished,Bachelors/Family
2022-07-09,1,18000,450.0,1,False,False,1,4.0,True,False,False,True,False,False,False,True,False,9.798182590890704,Delhi,Furnished,Bachelors/Family
2022-05-14,1,3500,350.0,1,False,True,1,3.0,False,True,False,True,False,False,False,True,False,8.160803920954665,Delhi,Unfurnished,Bachelors/Family
2022-07-03,4,65000,272.0,4,False,True,1,4.0,True,False,False,True,False,False,False,True,False,11.082157933374816,Delhi,Unfurnished,Bachelors/Family
2022-06-13,1,19000,545.0,1,False,False,2,3.0,False,True,False,True,False,False,False,True,False,9.852246888342531,Delhi,Furnished,Bachelors/Family
2022-05-10,2,23000,84.0,2,True,False,0,4.0,False,True,False,True,False,False,False,True,False,10.043292972227004,Delhi,Semi-Furnished,Bachelors/Family
2022-06-16,1,12000,600.0,1,False,False,2,4.0,False,True,False,True,False,False,False,True,False,9.392745258631441,Delhi,Furnished,Bachelors/Family
2022-06-30,2,15000,75.0,2,False,True,3,4.0,False,True,False,True,False,False,False,True,False,9.61587214452889,Delhi,Unfurnished,Bachelors/Family
2022-06-08,3,38000,165.0,2,True,False,2,4.0,True,False,False,True,False,False,False,False,False,10.545367754151743,Delhi,Semi-Furnished,Bachelors
2022-07-04,3,50000,1100.0,3,False,True,1,4.0,True,False,False,True,False,False,False,False,False,10.819798284210286,Delhi,Unfurnished,Bachelors
2022-06-02,1,6500,500.0,1,False,True,3,3.0,False,True,False,True,False,False,False,True,False,8.77971129020447,Delhi,Unfurnished,Bachelors/Family
2022-07-04,3,35000,150.0,3,True,False,1,3.0,True,False,False,True,False,False,False,False,False,10.463131911491967,Delhi,Semi-Furnished,Bachelors
2022-05-05,2,15000,70.0,2,True,False,2,5.0,False,True,False,True,False,False,False,True,False,9.61587214452889,Delhi,Semi-Furnished,Bachelors/Family
2022-05-05,3,30000,250.0,2,True,False,1,2.0,False,True,False,True,False,False,False,True,False,10.308985993422082,Delhi,Semi-Furnished,Bachelors/Family
2022-05-05,2,10000,70.0,2,False,True,1,5.0,False,True,False,True,False,False,False,True,False,9.210440366976517,Delhi,Unfurnished,Bachelors/Family
2022-07-06,1,18000,300.0,1,True,False,3,4.0,True,False,False,True,False,False,False,False,False,9.798182590890704,Delhi,Semi-Furnished,Bachelors
2022-06-20,3,30000,1800.0,3,True,False,1,4.0,True,False,False,True,False,False,False,False,False,10.308985993422082,Delhi,Semi-Furnished,Bachelors
2022-05-27,1,16000,400.0,1,True,False,3,4.0,True,False,False,True,False,False,False,True,False,9.680406499268875,Delhi,Semi-Furnished,Bachelors/Family
2022-05-21,3,22000,1250.0,2,True,False,2,3.0,False,True,False,True,False,False,False,True,False,9.99884318585288,Delhi,Semi-Furnished,Bachelors/Family
2022-06-08,2,9000,480.0,1,True,False,1,4.0,False,True,False,True,False,False,False,True,False,9.105090961257085,Delhi,Semi-Furnished,Bachelors/Family
2022-06-17,2,20200,84.0,2,True,False,2,4.0,True,False,False,True,False,False,False,False,False,9.913487387114461,Delhi,Semi-Furnished,Bachelors
2022-06-15,2,19500,84.0,2,True,False,2,4.0,True,False,False,True,False,False,False,False,False,9.87822102528824,Delhi,Semi-Furnished,Bachelors
2022-07-09,2,21000,600.0,2,True,False,3,4.0,True,False,False,True,False,False,False,False,False,9.952325334619427,Delhi,Semi-Furnished,Bachelors
2022-07-06,2,20000,600.0,2,True,False,0,4.0,True,False,False,True,False,False,False,False,False,9.90353755128617,Delhi,Semi-Furnished,Bachelors
2022-05-14,2,13000,720.0,2,True,False,2,4.0,False,True,False,True,False,False,False,True,False,9.472781556562168,Delhi,Semi-Furnished,Bachelors/Family
2022-05-27,2,6500,75.0,1,False,True,1,1.0,True,False,False,True,False,False,False,True,False,8.77971129020447,Delhi,Unfurnished,Bachelors/Family
2022-04-29,3,25000,1000.0,2,False,True,1,4.0,False,True,False,True,False,False,False,True,False,10.12667110305036,Delhi,Unfurnished,Bachelors/Family
2022-05-19,2,20000,900.0,2,True,False,2,4.0,True,False,False,True,False,False,False,False,False,9.90353755128617,Delhi,Semi-Furnished,Bachelors
2022-06-28,2,33000,2200.0,2,True,False,1,1.0,True,False,False,True,False,False,False,False,True,10.404293143019792,Delhi,Semi-Furnished,Family
2022-06-03,3,18000,900.0,1,True,False,0,4.0,True,False,False,True,False,False,False,True,False,9.798182590890704,Delhi,Semi-Furnished,Bachelors/Family
2022-05-31,1,13000,550.0,1,True,False,3,3.0,True,False,False,True,False,False,False,True,False,9.472781556562168,Delhi,Semi-Furnished,Bachelors/Family
2022-04-29,2,10000,450.0,1,False,False,4,5.0,False,True,False,True,False,False,False,True,False,9.210440366976517,Delhi,Furnished,Bachelors/Family
2022-04-29,2,10000,470.0,2,False,False,2,4.0,False,True,False,True,False,False,False,True,False,9.210440366976517,Delhi,Furnished,Bachelors/Family
2022-05-10,3,23000,125.0,2,True,False,3,4.0,False,True,False,True,False,False,False,True,False,10.043292972227004,Delhi,Semi-Furnished,Bachelors/Family
2022-05-27,1,20000,400.0,1,False,False,3,4.0,True,False,False,True,False,False,False,True,False,9.90353755128617,Delhi,Furnished,Bachelors/Family
2022-05-14,3,25000,1500.0,3,True,False,5,10.0,True,False,False,True,False,False,False,True,False,10.12667110305036,Delhi,Semi-Furnished,Bachelors/Family
2022-05-10,2,21000,80.0,1,True,False,3,4.0,False,True,False,True,False,False,False,True,False,9.952325334619427,Delhi,Semi-Furnished,Bachelors/Family
2022-07-04,3,30000,1100.0,2,True,False,3,3.0,True,False,False,True,False,False,False,True,False,10.308985993422082,Delhi,Semi-Furnished,Bachelors/Family
2022-06-04,2,22000,1000.0,2,True,False,4,5.0,False,True,False,True,False,False,False,True,False,9.99884318585288,Delhi,Semi-Furnished,Bachelors/Family
2022-04-29,2,14000,800.0,2,False,True,3,5.0,False,True,False,True,False,False,False,True,False,9.546884034617925,Delhi,Unfurnished,Bachelors/Family
2022-05-23,2,7000,50.0,1,False,False,2,5.0,False,True,False,True,False,False,False,True,False,8.853808274977197,Delhi,Furnished,Bachelors/Family
2022-05-23,2,18500,1000.0,2,True,False,2,5.0,False,True,False,True,False,False,False,True,False,9.825580063659602,Delhi,Semi-Furnished,Bachelors/Family
2022-05-18,1,8500,550.0,1,False,True,2,3.0,True,False,False,True,False,False,False,False,False,9.04793908261736,Delhi,Unfurnished,Bachelors
2022-05-18,1,8000,450.0,1,False,True,0,4.0,True,False,False,True,False,False,False,False,False,8.987321812850125,Delhi,Unfurnished,Bachelors
2022-07-05,2,10000,670.0,2,False,False,2,4.0,False,True,False,True,False,False,False,True,False,9.210440366976517,Delhi,Furnished,Bachelors/Family
2022-05-14,2,15000,700.0,1,True,False,1,3.0,False,True,False,True,False,False,False,True,False,9.61587214452889,Delhi,Semi-Furnished,Bachelors/Family
2022-05-05,3,37000,125.0,2,True,False,3,4.0,False,True,False,True,False,False,False,False,False,10.518700218288165,Delhi,Semi-Furnished,Bachelors
2022-05-18,2,12000,650.0,1,False,True,2,4.0,True,False,False,True,False,False,False,True,False,9.392745258631441,Delhi,Unfurnished,Bachelors/Family
2022-05-18,2,13000,550.0,2,False,True,1,4.0,True,False,False,True,False,False,False,False,False,9.472781556562168,Delhi,Unfurnished,Bachelors
2022-05-21,2,22000,84.0,2,True,False,0,4.0,True,False,False,True,False,False,False,False,False,9.99884318585288,Delhi,Semi-Furnished,Bachelors
2022-06-19,1,4000,90.0,2,False,True,0,2.0,False,True,False,True,False,False,False,True,False,8.294299608857235,Delhi,Unfurnished,Bachelors/Family
2022-06-04,2,12000,1000.0,2,False,True,1,4.0,False,True,False,True,False,False,False,True,False,9.392745258631441,Delhi,Unfurnished,Bachelors/Family
2022-05-14,1,9000,65.0,1,False,True,3,4.0,False,True,False,True,False,False,False,True,False,9.105090961257085,Delhi,Unfurnished,Bachelors/Family
2022-05-05,2,14000,75.0,1,False,True,2,4.0,False,True,False,True,False,False,False,True,False,9.546884034617925,Delhi,Unfurnished,Bachelors/Family
2022-07-06,1,15000,250.0,1,False,False,0,4.0,True,False,False,True,False,False,False,False,False,9.61587214452889,Delhi,Furnished,Bachelors
2022-05-10,2,12500,900.0,2,False,True,3,4.0,False,True,False,True,False,False,False,False,False,9.433563920090563,Delhi,Unfurnished,Bachelors
2022-07-06,3,30000,900.0,3,True,False,3,4.0,True,False,False,True,False,False,False,False,False,10.308985993422082,Delhi,Semi-Furnished,Bachelors
2022-07-01,2,9500,650.0,2,False,True,0,3.0,False,True,False,True,False,False,False,True,False,9.15915233520675,Delhi,Unfurnished,Bachelors/Family
2022-05-19,2,15000,900.0,2,True,False,4,5.0,False,True,False,True,False,False,False,True,False,9.61587214452889,Delhi,Semi-Furnished,Bachelors/Family
2022-05-19,1,12000,800.0,1,True,False,3,5.0,False,True,False,True,False,False,False,True,False,9.392745258631441,Delhi,Semi-Furnished,Bachelors/Family
2022-06-30,1,8000,410.0,1,False,True,2,4.0,True,False,False,True,False,False,False,False,False,8.987321812850125,Delhi,Unfurnished,Bachelors
2022-06-24,3,31500,1800.0,2,True,False,2,4.0,True,False,False,True,False,False,False,False,False,10.357774570341576,Delhi,Semi-Furnished,Bachelors
2022-06-22,2,30000,1400.0,2,True,False,0,4.0,True,False,False,True,False,False,False,False,False,10.308985993422082,Delhi,Semi-Furnished,Bachelors
2022-05-14,3,60000,1600.0,3,True,False,3,4.0,False,True,False,True,False,False,False,True,False,11.002116507732017,Delhi,Semi-Furnished,Bachelors/Family
2022-06-04,3,35000,1200.0,2,True,False,3,4.0,True,False,False,True,False,False,False,False,False,10.463131911491967,Delhi,Semi-Furnished,Bachelors
2022-07-03,3,55000,1150.0,3,False,True,2,4.0,True,False,False,True,False,False,False,True,False,10.915106645867503,Delhi,Unfurnished,Bachelors/Family
2022-05-05,2,20000,110.0,1,True,False,0,2.0,False,True,False,True,False,False,False,True,False,9.90353755128617,Delhi,Semi-Furnished,Bachelors/Family
2022-06-03,1,6500,300.0,1,False,False,3,3.0,False,True,False,True,False,False,False,True,False,8.77971129020447,Delhi,Furnished,Bachelors/Family
2022-06-23,2,17000,750.0,2,True,False,1,4.0,True,False,False,True,False,False,False,True,False,9.741027444837728,Delhi,Semi-Furnished,Bachelors/Family
2022-07-09,1,9300,450.0,1,True,False,1,4.0,True,False,False,True,False,False,False,False,False,9.137877200242468,Delhi,Semi-Furnished,Bachelors
2022-06-30,2,7500,410.0,1,False,True,2,4.0,False,True,False,True,False,False,False,True,False,8.922791623969637,Delhi,Unfurnished,Bachelors/Family
2022-06-08,2,20000,800.0,1,False,False,2,5.0,False,True,False,True,False,False,False,True,False,9.90353755128617,Delhi,Furnished,Bachelors/Family
2022-04-29,3,18000,120.0,3,False,False,4,5.0,False,True,False,True,False,False,False,True,False,9.798182590890704,Delhi,Furnished,Bachelors/Family
2022-06-20,1,15000,650.0,1,False,False,2,4.0,True,False,False,True,False,False,False,False,False,9.61587214452889,Delhi,Furnished,Bachelors
2022-05-14,2,13000,400.0,1,False,True,2,4.0,True,False,False,True,False,False,False,False,False,9.472781556562168,Delhi,Unfurnished,Bachelors
2022-04-29,2,20000,810.0,2,True,False,3,3.0,False,True,False,True,False,False,False,True,False,9.90353755128617,Delhi,Semi-Furnished,Bachelors/Family
2022-06-22,3,12000,700.0,2,False,False,1,3.0,False,True,False,True,False,False,False,True,False,9.392745258631441,Delhi,Furnished,Bachelors/Family
2022-06-30,2,40000,1125.0,2,False,False,0,2.0,False,True,False,True,False,False,False,True,False,10.596659732783579,Delhi,Furnished,Bachelors/Family
2022-06-30,2,8000,600.0,2,False,True,4,5.0,False,True,False,True,False,False,False,True,False,8.987321812850125,Delhi,Unfurnished,Bachelors/Family
2022-05-05,3,18000,110.0,2,False,True,1,5.0,False,True,False,True,False,False,False,True,False,9.798182590890704,Delhi,Unfurnished,Bachelors/Family
2022-05-30,1,10000,240.0,1,True,False,4,5.0,False,True,False,True,False,False,False,False,False,9.210440366976517,Delhi,Semi-Furnished,Bachelors
2022-05-18,3,24000,1250.0,2,False,True,2,4.0,True,False,False,True,False,False,False,False,False,10.085850775128717,Delhi,Unfurnished,Bachelors
2022-05-23,3,28000,1000.0,2,True,False,2,5.0,False,True,False,True,False,False,False,True,False,10.239995502805316,Delhi,Semi-Furnished,Bachelors/Family
2022-07-01,3,28000,900.0,2,False,True,2,4.0,True,False,False,True,False,False,False,False,False,10.239995502805316,Delhi,Unfurnished,Bachelors
2022-07-07,2,18000,900.0,2,True,False,0,4.0,True,False,False,True,False,False,False,True,False,9.798182590890704,Delhi,Semi-Furnished,Bachelors/Family
2022-05-18,3,27000,1250.0,3,False,True,3,4.0,True,False,False,True,False,False,False,True,False,10.203629181337648,Delhi,Unfurnished,Bachelors/Family
2022-05-18,2,17000,650.0,2,False,True,2,4.0,True,False,False,True,False,False,False,True,False,9.741027444837728,Delhi,Unfurnished,Bachelors/Family
2022-04-29,2,25000,900.0,1,True,False,2,3.0,False,True,False,True,False,False,False,True,False,10.12667110305036,Delhi,Semi-Furnished,Bachelors/Family
2022-05-18,3,16500,1250.0,2,False,True,2,4.0,True,False,False,True,False,False,False,False,False,9.711176264112805,Delhi,Unfurnished,Bachelors
2022-06-29,2,14000,60.0,2,True,False,3,3.0,True,False,False,True,False,False,False,False,False,9.546884034617925,Delhi,Semi-Furnished,Bachelors
2022-04-29,2,18000,90.0,2,False,True,3,4.0,False,True,False,True,False,False,False,True,False,9.798182590890704,Delhi,Unfurnished,Bachelors/Family
2022-05-10,2,10000,55.0,1,False,True,3,4.0,False,True,False,True,False,False,False,True,False,9.210440366976517,Delhi,Unfurnished,Bachelors/Family
2022-04-29,2,10000,50.0,1,False,True,1,2.0,False,True,False,True,False,False,False,True,False,9.210440366976517,Delhi,Unfurnished,Bachelors/Family
2022-07-08,2,25000,680.0,1,False,False,2,4.0,True,False,False,True,False,False,False,False,False,10.12667110305036,Delhi,Furnished,Bachelors
2022-06-15,2,22999,756.0,2,True,False,2,4.0,True,False,False,True,False,False,False,False,False,10.043249494911286,Delhi,Semi-Furnished,Bachelors
2022-05-05,2,6000,500.0,1,False,True,2,3.0,False,True,False,True,False,False,False,True,False,8.699681400989514,Delhi,Unfurnished,Bachelors/Family
2022-06-02,2,40000,900.0,2,False,False,0,3.0,True,False,False,True,False,False,False,True,False,10.596659732783579,Delhi,Furnished,Bachelors/Family
2022-06-30,1,13000,40.0,1,False,False,3,3.0,True,False,False,True,False,False,False,True,False,9.472781556562168,Delhi,Furnished,Bachelors/Family
2022-06-12,1,14000,100.0,1,False,False,3,3.0,False,True,False,True,False,False,False,True,False,9.546884034617925,Delhi,Furnished,Bachelors/Family
2022-05-30,2,20000,950.0,2,True,False,2,3.0,True,False,False,True,False,False,False,True,False,9.90353755128617,Delhi,Semi-Furnished,Bachelors/Family
2022-06-17,1,5500,200.0,1,False,False,1,4.0,True,False,False,True,False,False,False,False,False,8.612685172875459,Delhi,Furnished,Bachelors
2022-07-06,2,32000,900.0,2,False,False,0,4.0,True,False,False,True,False,False,False,True,False,10.373522431293592,Delhi,Furnished,Bachelors/Family
2022-05-10,2,8000,750.0,1,True,False,1,4.0,False,True,False,True,False,False,False,True,False,8.987321812850125,Delhi,Semi-Furnished,Bachelors/Family
2022-05-18,3,25000,1400.0,3,False,True,3,4.0,True,False,False,True,False,False,False,False,True,10.12667110305036,Delhi,Unfurnished,Family
2022-06-30,2,28000,100.0,2,True,False,2,4.0,True,False,False,True,False,False,False,True,False,10.239995502805316,Delhi,Semi-Furnished,Bachelors/Family
2022-06-12,2,22000,100.0,2,True,False,1,2.0,False,True,False,True,False,False,False,True,False,9.99884318585288,Delhi,Semi-Furnished,Bachelors/Family
2022-06-12,1,21000,100.0,1,True,False,0,1.0,False,True,False,True,False,False,False,True,False,9.952325334619427,Delhi,Semi-Furnished,Bachelors/Family
2022-05-27,2,30000,1000.0,2,True,False,2,4.0,False,True,False,True,False,False,False,True,False,10.308985993422082,Delhi,Semi-Furnished,Bachelors/Family
2022-06-30,1,12000,400.0,1,False,True,2,4.0,True,False,False,True,False,False,False,True,False,9.392745258631441,Delhi,Unfurnished,Bachelors/Family
2022-06-23,1,15000,70.0,1,False,True,2,3.0,False,True,False,True,False,False,False,True,False,9.61587214452889,Delhi,Unfurnished,Bachelors/Family
2022-05-23,1,18000,450.0,1,False,False,0,,True,False,False,True,False,False,False,True,False,9.798182590890704,Delhi,Furnished,Bachelors/Family
2022-07-01,2,18000,900.0,1,False,True,3,4.0,True,False,False,True,False,False,False,True,False,9.798182590890704,Delhi,Unfurnished,Bachelors/Family
2022-04-29,1,10000,42.0,1,True,False,0,3.0,False,True,False,True,False,False,False,True,False,9.210440366976517,Delhi,Semi-Furnished,Bachelors/Family
2022-06-30,1,16000,400.0,1,False,False,2,4.0,True,False,False,True,False,False,False,True,False,9.680406499268875,Delhi,Furnished,Bachelors/Family
2022-04-28,2,20000,900.0,2,True,False,3,3.0,True,False,False,True,False,False,False,False,False,9.90353755128617,Delhi,Semi-Furnished,Bachelors
2022-05-31,4,28000,1500.0,2,True,False,2,4.0,True,False,False,True,False,False,False,True,False,10.239995502805316,Delhi,Semi-Furnished,Bachelors/Family
2022-05-31,1,7000,70.0,1,True,False,1,4.0,False,True,False,True,False,False,False,True,False,8.853808274977197,Delhi,Semi-Furnished,Bachelors/Family
2022-06-08,2,30000,450.0,1,False,False,0,1.0,True,False,False,True,False,False,False,True,False,10.308985993422082,Delhi,Furnished,Bachelors/Family
2022-07-02,2,15000,900.0,1,True,False,0,4.0,True,False,False,True,False,False,False,True,False,9.61587214452889,Delhi,Semi-Furnished,Bachelors/Family
2022-05-11,1,8000,500.0,1,False,True,1,5.0,True,False,False,True,False,False,False,True,False,8.987321812850125,Delhi,Unfurnished,Bachelors/Family
2022-07-07,1,9000,400.0,2,False,True,2,3.0,True,False,False,True,False,False,False,True,False,9.105090961257085,Delhi,Unfurnished,Bachelors/Family
2022-06-05,3,33500,150.0,2,True,False,2,4.0,True,False,False,True,False,False,False,False,False,10.419330568113901,Delhi,Semi-Furnished,Bachelors
2022-06-17,1,9500,450.0,1,False,True,1,3.0,True,False,False,True,False,False,False,True,False,9.15915233520675,Delhi,Unfurnished,Bachelors/Family
2022-05-23,2,10000,540.0,1,False,True,1,4.0,False,True,False,True,False,False,False,True,False,9.210440366976517,Delhi,Unfurnished,Bachelors/Family
2022-06-30,1,20000,400.0,1,False,False,3,4.0,True,False,False,True,False,False,False,True,False,9.90353755128617,Delhi,Furnished,Bachelors/Family
2022-05-18,1,10000,450.0,1,False,True,2,4.0,True,False,False,True,False,False,False,True,False,9.210440366976517,Delhi,Unfurnished,Bachelors/Family
2022-05-10,1,15000,700.0,1,False,True,4,5.0,False,True,False,True,False,False,False,True,False,9.61587214452889,Delhi,Unfurnished,Bachelors/Family
2022-06-16,3,55000,1450.0,2,False,False,0,4.0,True,False,False,True,False,False,False,False,False,10.915106645867503,Delhi,Furnished,Bachelors
2022-06-17,2,20000,1000.0,2,True,False,2,4.0,True,False,False,True,False,False,False,False,False,9.90353755128617,Delhi,Semi-Furnished,Bachelors
2022-06-24,2,16000,550.0,2,True,False,1,4.0,True,False,False,True,False,False,False,False,False,9.680406499268875,Delhi,Semi-Furnished,Bachelors
2022-05-31,2,23000,900.0,2,False,False,2,3.0,True,False,False,True,False,False,False,True,False,10.043292972227004,Delhi,Furnished,Bachelors/Family
2022-07-02,2,25000,1100.0,2,False,True,0,3.0,False,True,False,True,False,False,False,True,False,10.12667110305036,Delhi,Unfurnished,Bachelors/Family
2022-06-24,1,9000,600.0,1,True,False,1,4.0,True,False,False,True,False,False,False,False,False,9.105090961257085,Delhi,Semi-Furnished,Bachelors
2022-06-24,1,11000,450.0,1,True,False,3,4.0,False,True,False,True,False,False,False,False,False,9.305741456739435,Delhi,Semi-Furnished,Bachelors
2022-06-21,2,11500,550.0,1,False,True,2,4.0,True,False,False,True,False,False,False,True,False,9.350189267092581,Delhi,Unfurnished,Bachelors/Family
2022-06-23,3,16000,1000.0,2,False,True,1,4.0,False,True,False,True,False,False,False,True,False,9.680406499268875,Delhi,Unfurnished,Bachelors/Family
2022-05-18,3,23000,1250.0,2,False,True,2,4.0,True,False,False,True,False,False,False,False,False,10.043292972227004,Delhi,Unfurnished,Bachelors
2022-05-18,4,30000,1950.0,4,True,False,2,4.0,True,False,False,True,False,False,False,True,False,10.308985993422082,Delhi,Semi-Furnished,Bachelors/Family
2022-06-04,1,3500,25.0,1,False,True,3,4.0,False,True,False,True,False,False,False,True,False,8.160803920954665,Delhi,Unfurnished,Bachelors/Family
2022-06-12,2,12100,700.0,1,False,True,3,4.0,True,False,False,True,False,False,False,False,False,9.401043372798053,Delhi,Unfurnished,Bachelors
2022-07-04,2,19000,1800.0,1,False,True,1,2.0,True,False,False,True,False,False,False,False,False,9.852246888342531,Delhi,Unfurnished,Bachelors
2022-05-25,2,40000,1000.0,2,False,False,3,3.0,False,True,False,True,False,False,False,True,False,10.596659732783579,Delhi,Furnished,Bachelors/Family
2022-05-27,2,8000,200.0,1,False,True,2,3.0,False,True,False,True,False,False,False,True,False,8.987321812850125,Delhi,Unfurnished,Bachelors/Family
2022-07-05,3,42000,1700.0,3,True,False,2,4.0,True,False,False,True,False,False,False,False,False,10.645448706505872,Delhi,Semi-Furnished,Bachelors
2022-06-04,3,13000,70.0,2,True,False,0,4.0,False,True,False,True,False,False,False,True,False,9.472781556562168,Delhi,Semi-Furnished,Bachelors/Family
2022-07-05,3,44000,1700.0,3,True,False,3,4.0,True,False,False,True,False,False,False,False,False,10.691967639914864,Delhi,Semi-Furnished,Bachelors
2022-06-25,1,11000,450.0,1,True,False,1,4.0,True,False,False,True,False,False,False,False,False,9.305741456739435,Delhi,Semi-Furnished,Bachelors
